starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	39	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	40	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	40	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	40	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	40	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	40	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	40	39
Sat Nov 12 09:45:24 2022	1668242724	0	39	40	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	40	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	40	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	40	39
Sat Nov 12 09:45:23 2022	1668242723	3	37	40	37
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	39
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	39
Sat Nov 12 09:45:23 2022	1668242723	0	39	40	39
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	39
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	39
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	39
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	39
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	39
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	39
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	39
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	39
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	39
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	39
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	3	37	40	37
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	3	38	40	38
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:23 2022	1668242723	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
Sat Nov 12 09:45:24 2022	1668242724	0	40	40	40
